document_id,authors,title
2301.04968,"[{'keyname': 'Schmeller', 'forenames': 'Leonie'}, {'keyname': 'Peschka', 'forenames': 'Dirk'}]",Sharp-interface limits of Cahn-Hilliard models and mechanics with moving  contact lines
2301.08704,"[{'keyname': 'Bardyla', 'forenames': 'Serhii'}, {'keyname': 'Supina', 'forenames': 'Jaroslav'}, {'keyname': 'Zdomskyy', 'forenames': 'Lyubomyr'}]",Open filters and measurable cardinals
2301.10861,"[{'keyname': 'Sargent', 'forenames': 'Corey'}, {'keyname': 'Deur', 'forenames': 'Alexandre'}, {'keyname': 'Terzic', 'forenames': 'Balsa'}]",Hubble Tension and Gravitational Self-Interaction
2301.10991,"[{'keyname': 'Sarma', 'forenames': 'Rishabh'}]",Transformation and symmetries for the Andrews-Garvan crank function
2301.11541,"[{'keyname': 'Bahamondes', 'forenames': 'Bastián'}, {'keyname': 'Dahan', 'forenames': 'Mathieu'}]",Hide-and-Seek Game with Capacitated Locations and Imperfect Detection
2301.12480,"[{'keyname': 'Fan', 'forenames': 'Yixuan'}, {'keyname': 'Jiao', 'forenames': 'Zhanyi'}, {'keyname': 'Wang', 'forenames': 'Ruodu'}]",Testing mean and variance by e-processes
2301.13584,"[{'keyname': 'Mohamed', 'forenames': 'Mimoun'}, {'keyname': 'Malgouyres', 'forenames': 'François'}, {'keyname': 'Emiya', 'forenames': 'Valentin'}, {'keyname': 'Chaux', 'forenames': 'Caroline'}]",Straight-Through meets Sparse Recovery: the Support Exploration  Algorithm
2302.01651,"[{'keyname': 'Perinotti', 'forenames': 'Paolo'}, {'keyname': 'Tosini', 'forenames': 'Alessandro'}, {'keyname': 'Vaglini', 'forenames': 'Leonardo'}]",Which entropy for general physical theories?
2302.03767,"[{'keyname': 'Abouabid', 'forenames': 'Hamza'}, {'keyname': 'Arhrib', 'forenames': 'Abdesslam'}, {'keyname': 'Hmissou', 'forenames': 'Ayoub'}, {'keyname': 'Rahili', 'forenames': 'Larbi'}]",Revisiting Inert Doublet Model Parameters
2302.04316,"[{'keyname': 'Shahzamanian', 'forenames': 'M. H.'}]",The determinant of finite semigroups of the pseudovariety ECOM
2302.12013,"[{'keyname': 'Manzhos', 'forenames': 'Sergei'}, {'keyname': 'Ihara', 'forenames': 'Manabu'}]",Orders-of-coupling representation with a single neural network with  optimal neuron activation functions and without nonlinear parameter  optimization
2302.12355,"[{'keyname': 'Ahmadi', 'forenames': 'Saba'}, {'keyname': 'Blum', 'forenames': 'Avrim'}, {'keyname': 'Yang', 'forenames': 'Kunhe'}]",Fundamental Bounds on Online Strategic Classification
2302.12803,"[{'keyname': 'Zhang', 'forenames': 'Zihan'}, {'keyname': 'Rodgers', 'forenames': 'Philip'}, {'keyname': 'Kilpatrick', 'forenames': 'Peter'}, {'keyname': 'Spence', 'forenames': 'Ivor'}, {'keyname': 'Varghese', 'forenames': 'Blesson'}]",PiPar: Pipeline Parallelism for Collaborative Machine Learning
2303.04073,"[{'keyname': 'Liu', 'forenames': 'Qiong'}, {'keyname': 'Zhang', 'forenames': 'Tianzhu'}, {'keyname': 'Hemmatpour', 'forenames': 'Masoud'}, {'keyname': 'Qiu', 'forenames': 'Han'}, {'keyname': 'Zhang', 'forenames': 'Dong'}, {'keyname': 'Chen', 'forenames': 'Chung Shue'}, {'keyname': 'Mellia', 'forenames': 'Marco'}, {'keyname': 'Aghasaryan', 'forenames': 'Armen'}]",Operationalizing AI in Future Networks: A Bird's Eye View from the  System Perspective
2303.04771,"[{'keyname': 'Hirai', 'forenames': 'Hiroshi'}, {'keyname': 'Nieuwboer', 'forenames': 'Harold'}, {'keyname': 'Walter', 'forenames': 'Michael'}]",Interior-point methods on manifolds: theory and applications
2303.05530,"[{'keyname': 'Baumgarte', 'forenames': 'Thomas W.'}, {'keyname': 'Gundlach', 'forenames': 'Carsten'}, {'keyname': 'Hilditch', 'forenames': 'David'}]",Critical phenomena in the collapse of quadrupolar and hexadecapolar  gravitational waves
2303.06217,"[{'keyname': 'Raj', 'forenames': 'Manav'}, {'keyname': 'Berg', 'forenames': 'Justin'}, {'keyname': 'Seamans', 'forenames': 'Rob'}]",Art-ificial Intelligence: The Effect of AI Disclosure on Evaluations of  Creative Content
2303.06579,"[{'keyname': 'Hosaka', 'forenames': 'Taisuke'}, {'keyname': 'Konno', 'forenames': 'Norio'}]",Parrondo's game of quantum search based on quantum walk
2303.07785,"[{'keyname': 'Streck', 'forenames': 'Lauritz'}]",On absolute continuity and maximal Garsia entropy for self-similar  measures with algebraic contraction ratio
2303.07795,"[{'keyname': 'Slobodeniuk', 'forenames': 'Artur'}, {'keyname': 'Novotný', 'forenames': 'Tomáš'}, {'keyname': 'Filip', 'forenames': 'Radim'}]",Synthesizing and multiplexing autonomous quantum coherences
2303.08140,"[{'keyname': 'Kreiss', 'forenames': 'Lucas'}, {'keyname': 'Jiang', 'forenames': 'Shaowei'}, {'keyname': 'Li', 'forenames': 'Xiang'}, {'keyname': 'Xu', 'forenames': 'Shiqi'}, {'keyname': 'Zhou', 'forenames': 'Kevin C.'}, {'keyname': 'Mühlberg', 'forenames': 'Alexander'}, {'keyname': 'Lee', 'forenames': 'Kyung Chul'}, {'keyname': 'Kim', 'forenames': 'Kanghyun'}, {'keyname': 'Chaware', 'forenames': 'Amey'}, {'keyname': 'Ando', 'forenames': 'Michael'}, {'keyname': 'Barisoni', 'forenames': 'Laura'}, {'keyname': 'Lee', 'forenames': 'Seung Ah'}, {'keyname': 'Zheng', 'forenames': 'Guoan'}, {'keyname': 'Lafata', 'forenames': 'Kyle'}, {'keyname': 'Friedrich', 'forenames': 'Oliver'}, {'keyname': 'Horstmeyer', 'forenames': 'Roarke'}]",Digital staining in optical microscopy using deep learning -- a review
2303.09113,"[{'keyname': 'Kiffer', 'forenames': 'Lucianna'}, {'keyname': 'Neu', 'forenames': 'Joachim'}, {'keyname': 'Sridhar', 'forenames': 'Srivatsan'}, {'keyname': 'Zohar', 'forenames': 'Aviv'}, {'keyname': 'Tse', 'forenames': 'David'}]",Nakamoto Consensus under Bounded Processing Capacity
2303.09470,"[{'keyname': 'Wani', 'forenames': 'Farooq Ahmad'}, {'keyname': 'Bucarelli', 'forenames': 'Maria Sofia'}, {'keyname': 'Silvestri', 'forenames': 'Fabrizio'}]",Learning with Noisy Labels through Learnable Weighting and Centroid  Similarity
2303.09525,"[{'keyname': 'Bocini', 'forenames': 'Saverio'}, {'keyname': 'Fagotti', 'forenames': 'Maurizio'}]",No eigenstate of the critical transverse-field Ising chain satisfies the  area law
2303.10685,"[{'keyname': 'Garcia', 'forenames': 'Cougar A. T.'}, {'keyname': 'Bailey', 'forenames': 'Nancyjane'}, {'keyname': 'Kirby', 'forenames': 'Chris'}, {'keyname': 'Strong', 'forenames': 'Joshua A.'}, {'keyname': 'Herr', 'forenames': 'Anna Yu.'}, {'keyname': 'Anlage', 'forenames': 'Steven M.'}, {'keyname': 'Talanov', 'forenames': 'Vladimir V.'}]",Disentangling superconductor and dielectric microwave losses in  sub-micron $\rm Nb$/$\rm TEOS-SiO_2$ interconnects using a multi-mode  microstrip resonator
2303.14452,"[{'keyname': 'Zhang', 'forenames': 'Meiru'}, {'keyname': 'Su', 'forenames': 'Yixuan'}, {'keyname': 'Meng', 'forenames': 'Zaiqiao'}, {'keyname': 'Fu', 'forenames': 'Zihao'}, {'keyname': 'Collier', 'forenames': 'Nigel'}]",COFFEE: A Contrastive Oracle-Free Framework for Event Extraction
2303.14571,"[{'keyname': 'Gupta', 'forenames': 'Arvind F.'}, {'keyname': 'Bedell', 'forenames': 'Megan'}]",Fishing for Planets: A Comparative Analysis of EPRV Survey Performance  in the Presence of Correlated Noise
2303.15010,"[{'keyname': 'Carofiglio', 'forenames': 'Leonardo'}, {'keyname': 'De Filpo', 'forenames': 'Luigi'}, {'keyname': 'Gambini', 'forenames': 'Alessandro'}]",$p$-adic valuation of harmonic sums and their connections with  Wolstenholme primes
2303.15057,"[{'keyname': 'Wang', 'forenames': 'Cheng'}, {'keyname': 'Golebiowski', 'forenames': 'Jacek'}]",Towards Unbiased Calibration using Meta-Regularization
2303.15889,"[{'keyname': 'Dominguez-Catena', 'forenames': 'Iris'}, {'keyname': 'Paternain', 'forenames': 'Daniel'}, {'keyname': 'Galar', 'forenames': 'Mikel'}]",Metrics for Dataset Demographic Bias: A Case Study on Facial Expression  Recognition
2303.16569,"[{'keyname': 'Dyer', 'forenames': 'Matthew'}, {'keyname': 'Hohlweg', 'forenames': 'Christophe'}, {'keyname': 'Fishel', 'forenames': 'Susanna'}, {'keyname': 'Mark', 'forenames': 'Alice'}]",Shi arrangements and low elements in Coxeter groups
2303.17879,"[{'keyname': 'Oyamada', 'forenames': 'Rafael S.'}, {'keyname': 'Tavares', 'forenames': 'Gabriel M.'}, {'keyname': 'Junior', 'forenames': 'Sylvio Barbon'}, {'keyname': 'Ceravolo', 'forenames': 'Paolo'}]",CoSMo: a Framework to Instantiate Conditioned Process Simulation Models
2303.18249,"[{'keyname': 'Christ', 'forenames': 'Merlin'}, {'keyname': 'Haiden', 'forenames': 'Fabian'}, {'keyname': 'Qiu', 'forenames': 'Yu'}]","Perverse schobers, stability conditions and quadratic differentials"
2304.02553,"[{'keyname': 'Gallego', 'forenames': 'Guillermo'}, {'keyname': 'Garcia-Prada', 'forenames': 'Oscar'}]",Multiplicative Higgs bundles and involutions
2304.05099,"[{'keyname': 'Marzi', 'forenames': 'Tommaso'}, {'keyname': 'Khehra', 'forenames': 'Arshjot'}, {'keyname': 'Cini', 'forenames': 'Andrea'}, {'keyname': 'Alippi', 'forenames': 'Cesare'}]",Feudal Graph Reinforcement Learning
2304.07100,"[{'keyname': 'Bonetti', 'forenames': 'Pietro M.'}, {'keyname': 'Chakraborty', 'forenames': 'Debmalya'}, {'keyname': 'Wu', 'forenames': 'Xianxin'}, {'keyname': 'Schnyder', 'forenames': 'Andreas P.'}]",Interaction-driven first-order and higher-order topological  superconductivity
2304.07548,"[{'keyname': 'Xu', 'forenames': 'Congying'}, {'keyname': 'Terragni', 'forenames': 'Valerio'}, {'keyname': 'Zhu', 'forenames': 'Hengcheng'}, {'keyname': 'Wu', 'forenames': 'Jiarong'}, {'keyname': 'Cheung', 'forenames': 'Shing-Chi'}]",MR-Scout: Automated Synthesis of Metamorphic Relations from Existing  Test Cases
2304.08714,"[{'keyname': 'Deshpande', 'forenames': 'Rahul'}, {'keyname': 'Bogaard', 'forenames': 'Aron van den'}, {'keyname': 'Vinuesa', 'forenames': 'Ricardo'}, {'keyname': 'Lindić', 'forenames': 'Luka'}, {'keyname': 'Marusic', 'forenames': 'Ivan'}]",Reynolds-number effects on the outer region of adverse-pressure-gradient  turbulent boundary layers
2304.09142,"[{'keyname': 'Qiu', 'forenames': 'Lanlan'}, {'keyname': 'Napolitano', 'forenames': 'Nicola R.'}, {'keyname': 'Borgani', 'forenames': 'Stefano'}, {'keyname': 'Zhong', 'forenames': 'Fucheng'}, {'keyname': 'Li', 'forenames': 'Xiaodong'}, {'keyname': 'Radovich', 'forenames': 'Mario'}, {'keyname': 'Lin', 'forenames': 'Weipeng'}, {'keyname': 'Dolag', 'forenames': 'Klaus'}, {'keyname': 'Tortora', 'forenames': 'Crescenzo'}, {'keyname': 'Wang', 'forenames': 'Yang'}, {'keyname': 'Remus', 'forenames': 'Rhea-Silvia'}, {'keyname': 'Wu', 'forenames': 'Sirui'}, {'keyname': 'Longo', 'forenames': 'Giuseppe'}]",Cosmology with Galaxy Cluster Properties using Machine Learning
2304.10117,"[{'keyname': 'Wang', 'forenames': 'Chao-Wan-Zhen'}, {'keyname': 'Zhu', 'forenames': 'Jin-Bao'}, {'keyname': 'Huang', 'forenames': 'Guo-Qing'}, {'keyname': 'Shu', 'forenames': 'Fu-Wen'}]",Testing the first law of black hole mechanics with gravitational waves
2304.10371,"[{'keyname': 'Deriglazov', 'forenames': 'Alexei A.'}]",Has the problem of the motion of a heavy symmetric top been solved in  quadratures?
2304.12015,"[{'keyname': 'Ye', 'forenames': 'He'}, {'keyname': 'Monperrus', 'forenames': 'Martin'}]",ITER: Iterative Neural Repair for Multi-Location Patches
2305.01317,"[{'keyname': 'Çınar', 'forenames': 'Alim Buğra'}, {'keyname': 'Dullaert', 'forenames': 'Wout'}, {'keyname': 'Leitner', 'forenames': 'Markus'}, {'keyname': 'Paradiso', 'forenames': 'Rosario'}, {'keyname': 'Waldherr', 'forenames': 'Stefan'}]",The role of individual compensation and acceptance decisions in  crowdsourced delivery
2305.04694,"[{'keyname': 'Shams', 'forenames': 'Sulthana'}, {'keyname': 'Leith', 'forenames': 'Douglas'}]",Evaluating Impact of User-Cluster Targeted Attacks in Matrix  Factorisation Recommenders
2305.04941,"[{'keyname': 'Quetschlich', 'forenames': 'Nils'}, {'keyname': 'Burgholzer', 'forenames': 'Lukas'}, {'keyname': 'Wille', 'forenames': 'Robert'}]",Reducing the Compilation Time of Quantum Circuits Using Pre-Compilation  on the Gate Level
2305.09471,"[{'keyname': 'Fießinger', 'forenames': 'Felix'}, {'keyname': 'Stadje', 'forenames': 'Mitja'}]",Time-Consistent Asset Allocation for Risk Measures in a L\'evy Market
2305.11725,"[{'keyname': 'Lei', 'forenames': 'Fangyu'}, {'keyname': 'Li', 'forenames': 'Xiang'}, {'keyname': 'Wei', 'forenames': 'Yifan'}, {'keyname': 'He', 'forenames': 'Shizhu'}, {'keyname': 'Huang', 'forenames': 'Yiming'}, {'keyname': 'Zhao', 'forenames': 'Jun'}, {'keyname': 'Liu', 'forenames': 'Kang'}]",S$^3$HQA: A Three-Stage Approach for Multi-hop Text-Table Hybrid  Question Answering
2305.11972,"[{'keyname': 'Holanda', 'forenames': 'Ozório'}, {'keyname': 'Meyer', 'forenames': 'René'}, {'keyname': 'Vassilevich', 'forenames': 'Dmitri'}]",Parity anomaly with impurities and the Pauli--Villars subtraction
2305.13920,"[{'keyname': 'Mamud', 'forenames': 'Md Lal'}, {'keyname': 'Mudunuru', 'forenames': 'Maruti K.'}, {'keyname': 'Karra', 'forenames': 'Satish'}, {'keyname': 'Ahmmed', 'forenames': 'Bulbul'}]",Quantifying local and global mass balance errors in physics-informed  neural networks
2305.14448,"[{'keyname': 'Graça', 'forenames': 'Daniel S.'}, {'keyname': 'Zhong', 'forenames': 'Ning'}]",Robust non-computability of dynamical systems and computability of  robust dynamical systems
2305.17171,"[{'keyname': 'Baumgarte', 'forenames': 'Thomas W.'}, {'keyname': 'Brügmann', 'forenames': 'Bernd'}, {'keyname': 'Cors', 'forenames': 'Daniela'}, {'keyname': 'Gundlach', 'forenames': 'Carsten'}, {'keyname': 'Hilditch', 'forenames': 'David'}, {'keyname': 'Khirnov', 'forenames': 'Anton'}, {'keyname': 'Ledvinka', 'forenames': 'Tomáš'}, {'keyname': 'Renkhoff', 'forenames': 'Sarah'}, {'keyname': 'Fernández', 'forenames': 'Isabel Suárez'}]",Critical phenomena in the collapse of gravitational waves
2305.17811,"[{'keyname': 'Allard', 'forenames': 'Denis'}, {'keyname': 'Aublin', 'forenames': 'Julien'}, {'keyname': 'Baret', 'forenames': 'Bruny'}, {'keyname': 'Parizot', 'forenames': 'Etienne'}]",What can be learnt from UHECR anisotropies observations Paper II:  intermediate-scale anisotropies
2305.18519,"[{'keyname': 'Flammia', 'forenames': 'Steven T.'}, {'keyname': ""O'Donnell"", 'forenames': 'Ryan'}]",Quantum chi-squared tomography and mutual information testing
2305.19609,"[{'keyname': 'Zhang', 'forenames': 'Yuanyuan'}, {'keyname': 'Zhang', 'forenames': 'Huhu'}, {'keyname': 'Wu', 'forenames': 'Tingzeng'}, {'keyname': 'Gao', 'forenames': 'Xing'}]",Free weighted differential ($q$-tri)dendriform algebras
2306.00076,"[{'keyname': 'Morsony', 'forenames': 'Brian James'}, {'keyname': 'Santos', 'forenames': 'Ryan De Los'}, {'keyname': 'Hernandez', 'forenames': 'Rubin'}, {'keyname': 'Bustamante', 'forenames': 'Joshua'}, {'keyname': 'Yassuiae', 'forenames': 'Brandon'}, {'keyname': 'Astorga', 'forenames': 'German'}, {'keyname': 'Parra', 'forenames': 'Juan'}, {'keyname': 'Workman', 'forenames': 'Jared C.'}]",The afterglow of GW170817 from every angle: Prospects for detecting the  afterglows of binary neutron star mergers
2306.01639,"[{'keyname': 'Kreplin', 'forenames': 'David A.'}, {'keyname': 'Roth', 'forenames': 'Marco'}]",Reduction of finite sampling noise in quantum neural networks
2306.02568,"[{'keyname': 'Niu', 'forenames': 'Xinlei'}, {'keyname': 'Walder', 'forenames': 'Christian'}, {'keyname': 'Zhang', 'forenames': 'Jing'}, {'keyname': 'Martin', 'forenames': 'Charles Patrick'}]",Latent Optimal Paths by Gumbel Propagation for Variational Bayesian  Dynamic Programming
2306.03984,"[{'keyname': 'Komma', 'forenames': 'Abishek'}, {'keyname': 'Chandrasekarasastry', 'forenames': 'Nagesh Panyam'}, {'keyname': 'Leffel', 'forenames': 'Timothy'}, {'keyname': 'Goyal', 'forenames': 'Anuj'}, {'keyname': 'Metallinou', 'forenames': 'Angeliki'}, {'keyname': 'Matsoukas', 'forenames': 'Spyros'}, {'keyname': 'Galstyan', 'forenames': 'Aram'}]",Toward More Accurate and Generalizable Evaluation Metrics for  Task-Oriented Dialogs
2306.04029,"[{'keyname': 'Gaiser', 'forenames': 'Collier'}]",On Rado numbers for equations with unit fractions
2306.04386,"[{'keyname': 'Tiwari', 'forenames': 'Praveer'}, {'keyname': 'Zhou', 'forenames': 'Dake'}, {'keyname': 'Biswas', 'forenames': 'Bhaskar'}, {'keyname': 'Forbes', 'forenames': 'Michael McNeil'}, {'keyname': 'Bose', 'forenames': 'Sukanta'}]",Framework for Multi-messenger Inference from Neutron Stars: Combining  Nuclear Theory Priors
2306.05014,"[{'keyname': 'Jakhar', 'forenames': 'Karan'}, {'keyname': 'Guan', 'forenames': 'Yifei'}, {'keyname': 'Mojgani', 'forenames': 'Rambod'}, {'keyname': 'Chattopadhyay', 'forenames': 'Ashesh'}, {'keyname': 'Hassanzadeh', 'forenames': 'Pedram'}]",Learning Closed-form Equations for Subgrid-scale Closures from  High-fidelity Data: Promises and Challenges
2306.05299,"[{'keyname': 'Pesaran', 'forenames': 'M. Hashem'}, {'keyname': 'Yang', 'forenames': 'Liying'}]",Heterogeneous Autoregressions in Short T Panel Data Models
2306.05497,"[{'keyname': 'Staats', 'forenames': 'Max'}, {'keyname': 'Thamm', 'forenames': 'Matthias'}, {'keyname': 'Rosenow', 'forenames': 'Bernd'}]",Noise-Robust Loss Functions: Enhancing Bounded Losses for Large-Scale  Noisy Data Learning
2306.08054,"[{'keyname': 'Singh', 'forenames': 'Tamanjyot'}, {'keyname': 'Kesden', 'forenames': 'Michael'}]",Distribution of orbital inclinations for tidal disruption events by Kerr  black holes
2306.08869,"[{'keyname': 'Mousavi', 'forenames': 'Zahra'}, {'keyname': 'Islam', 'forenames': 'Chadni'}, {'keyname': 'Babar', 'forenames': 'M. Ali'}, {'keyname': 'Abuadbba', 'forenames': 'Alsharif'}, {'keyname': 'Moore', 'forenames': 'Kristen'}]",Detecting Misuse of Security APIs: A Systematic Review
2306.09023,"[{'keyname': 'Hu', 'forenames': 'Rongyu'}, {'keyname': 'Li', 'forenames': 'Fuxiang'}, {'keyname': 'Sun', 'forenames': 'Chen'}]",Solution to a class of multistate Landau-Zener model beyond  integrability conditions
2306.11267,"[{'keyname': 'Chen', 'forenames': 'Xinyuan'}, {'keyname': 'Li', 'forenames': 'Fan'}]",Model-assisted analysis of covariance estimators for stepped wedge  cluster randomized experiments
2306.11328,"[{'keyname': 'Hayat', 'forenames': 'Fazal'}, {'keyname': 'Xu', 'forenames': 'Shou-Jun'}]",Extremal results on the Mostar index of trees with fixed parameters
2306.11561,"[{'keyname': 'Peng', 'forenames': 'Jun-Jin'}]",A note on field equations in generalized theories of gravity
2306.12734,"[{'keyname': 'SND Collaboration', 'forenames': ''}, {'keyname': 'Achasov', 'forenames': 'M. N.'}, {'keyname': 'Barnyakov', 'forenames': 'A. Yu.'}, {'keyname': 'Beloborodov', 'forenames': 'K. I.'}, {'keyname': 'Berdyugin', 'forenames': 'A. V.'}, {'keyname': 'Bogdanchikov', 'forenames': 'A. G.'}, {'keyname': 'Botov', 'forenames': 'A. A.'}, {'keyname': 'Denisov', 'forenames': 'V. S.'}, {'keyname': 'Dimova', 'forenames': 'T. V.'}, {'keyname': 'Druzhinin', 'forenames': 'V. P.'}, {'keyname': 'Fomin', 'forenames': 'L. B.'}, {'keyname': 'Kharlamov', 'forenames': 'A. G.'}, {'keyname': 'Kardapoltsev', 'forenames': 'L. V.'}, {'keyname': 'Kyrpotin', 'forenames': 'A. N.'}, {'keyname': 'Koop', 'forenames': 'I. A.'}, {'keyname': 'Korol', 'forenames': 'A. A.'}, {'keyname': 'Kovrizhin', 'forenames': 'D. P.'}, {'keyname': 'Kryukov', 'forenames': 'A. P.'}, {'keyname': 'Kupich', 'forenames': 'A. S.'}, {'keyname': 'Melnikova', 'forenames': 'N. A.'}, {'keyname': 'Muchnoi', 'forenames': 'N. Yu.'}, {'keyname': 'Obrazovsky', 'forenames': 'A. E.'}, {'keyname': 'Pakhtusova', 'forenames': 'E. V.'}, {'keyname': 'Perevedentsev', 'forenames': 'E. A.'}, {'keyname': 'Pugachev', 'forenames': 'K. V.'}, {'keyname': 'Rogovsky', 'forenames': 'Yu. A.'}, {'keyname': 'Serednyakov', 'forenames': 'S. I.'}, {'keyname': 'Silagadze', 'forenames': 'Z. K.'}, {'keyname': 'Surin', 'forenames': 'I. K.'}, {'keyname': 'Timoshenko', 'forenames': 'M. V.'}, {'keyname': 'Usov', 'forenames': 'Yu. V.'}, {'keyname': 'Zhabin', 'forenames': 'V. N.'}, {'keyname': 'Zhulanov', 'forenames': 'V. V.'}, {'keyname': 'Zemlyansky', 'forenames': 'I. M.'}, {'keyname': 'Shatunov', 'forenames': 'Yu. M.'}, {'keyname': 'Shtol', 'forenames': 'D. A.'}, {'keyname': 'Shukaev', 'forenames': 'A. N.'}, {'keyname': 'Eminov', 'forenames': 'E. A.'}]",Study of the process $e^+e^-\to\eta\gamma\to 7\gamma$ in the energy  range $\sqrt{s}$ = 1.07 -- 2 GeV
